,Type,Name,Age,Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,ColorName_x,ColorName_y,ColorName,BreedName_x,BreedName_y,StateName_x
1037,2,Toby,5,2.0,3.0,2,2,2,2,1,1,0,41401,bc1f3c7db564d97f6c8822f24e97c435,0,"Toby is a playful,big eyes kitten.. Her mummy is a mixed persian-bengal while daddy is a domestic cat. Previously she had 2 sisters but we've given em away because house is too congested =c we keep Toby because she is sooooo adorable. I sleep with her every night. She gets along with strangers easily. She licks people a lot and bite just to play around. Very cute! She's not naughty though. But the thing is,her mummy is now at her 3rd pregnancy and there will be more kittens in our house, everydayy my mom threats me to throw her away =c im hoping there's a sincere pet lover to adopt her. To love my baby as i do.",0ca5a506e,4.0,3,Black,Brown,White,Persian,Domestic Medium Hair,Kuala Lumpur
1038,2,Dazzle,4,2.0,2.0,2,2,1,1,1,1,50,41401,9a50c5d66f407a71f04cb6e0ef08c929,0,Very lovely and friendly kitty waiting for a lovely and friendly home!!,82a108c64,10.0,3,Black,Brown,White,Siamese,Domestic Medium Hair,Kuala Lumpur
1039,2,Baby,3,2.0,1.0,2,2,1,2,1,1,0,41401,2ed5e6622e8d49859f21f05895acbb02,0,"About The Pet RESCUED STRAY KITTEN Newly rescued, about two weeks ago. Very quiet cat, doesn't meow much. She loves to play with the rope and cat toys. So far, she doesn't scratch and bite us as she is very tame. She has fluffy hair, and medium length fur Diet: Royal Canin Kitten Cat litter and pine wood trained. Very Disciplined. Has never poo-ed or pee-ed around so far. Only Serious Adopters :) -Please Whatsapp me for more photos of hers. TQ IF UR INTERESTED: Kindly contact us at' - Farah (Whatsapp, Call and SMS) ***Whatsapp is more preferable. We hope that you can be the new family for her. TQ P/s No delivery :) Please come to our house to have a look at her first, and only if ur interested, you can bring her home! :) (once you brought it home, but find it not suitable to you, you can return it to us) LOCATION : Taman Desa, Jln Klang Lama (5 mins from MidValley, 2 mins from Desa Waterpark) Thank You for viewing the cat's profile. ***We recommend you to consult the vet after the adoption of the cat as our cats are stray and rescued ones. We highly suggest the adopters to vaccinate the cats and to spay/neuter it once it reached its maturity to avoid more strays by the roadside. TQ",d072a58e5,3.0,2,Black,Brown,White,Calico,Domestic Medium Hair,Kuala Lumpur
1040,2,Four Adorable Kittens For Adoption!,5,3.0,1.0,1,1,1,2,1,4,0,41401,3038dc772996ead185556484e61c1c7b,0,"We have 4 adorable 5-month old kittens for adoption. All are rescues. They are sweet and healthy. They like a lot of space to run around in, and are good with other animals. Ideal if adopted together, but open to separate adoptions.",f8e1ea097,5.0,1,Black,Brown,White,Domestic Short Hair,Siamese,Kuala Lumpur
1041,2,No Name,2,3.0,2.0,2,2,1,2,1,5,0,41401,6cba0d252dc111b987e0e0a0a6d2ac34,0,Mata biru.lahir /..mkn RC kitten 32.anakyer 1 boy 1 girl....area bdr tun husin onn cheras..first come first serve..please call or sms me...tq,5c496f946,6.0,2,Black,Brown,White,Domestic Medium Hair,Siamese,Kuala Lumpur
1042,2,Mixed Bengal For Adoption,8,3.0,2.0,1,1,1,2,1,6,0,41401,9c7c1acc252869e2a484b93f276adf0b,0,"the product of my bengal escapade with an unknown stud. all very healthy, active and with good temperament. toilet trained and vaccinated. never had fleas. Prefers adopters agreeable to spaying and neutering but not important as long as they have a loving home. M1,M4 and F1 had left us to their new home. M3 will be leaving us soon. Hope they will adapt well to their new environment. Eventhough i am very sad to see them go, but i'm happy that they will have good loving owner to take care of them now. F2 is the only one available for adoption. M2 is currently not suitable for adoption.",65e65ba4b,6.0,3,Black,Brown,White,Domestic Short Hair,Bengal,Kuala Lumpur
1043,2,Cheeta N Tigger,5,3.0,2.0,1,2,1,2,1,2,50,41401,1de5f1042eb8ba2195eb0178a4813b34,0,"I have 2 kitten for adoption. All of them are toilet trained, active n manja. I'm looking for cat lovers to be new parent for this kittens. A responsible new parent that can take good care of them. No Whiskies, No Friskies or ikan bilis wit nasi. If interested can call me... I also need your detail- where do u live,what kind of house u live in, do u have any other pet,married or single, student or working n do u have experience wit cat.",ef7870add,9.0,3,Black,Brown,White,Domestic Short Hair,Bengal,Kuala Lumpur
1044,2,AB,5,2.0,2.0,1,2,2,2,1,1,0,41401,ae18d736ba43194dfefc8dd19fabdeb4,0,- Bengal + Persian Mix (not dominant) - Food Iams - toilet Trained - Urgent call/whatsapp :,64cf73826,1.0,4,Black,Brown,White,Persian,Bengal,Kuala Lumpur
1045,2,Benjamin And Kevin With Leornardo,3,1.0,,1,2,2,3,1,2,0,41401,9263cd15082a746f5cc4efa07d867efd,0,"This is a picture of Benjamin and Kevin together with their Big brother Leornardo. Both Benjamin and Kevin lives near the back alley of a kindergarden, both of them are friendly cat, they loves to be around human, i have been feeding them with good food such as fish, chicken, rice, purina cat food, so their fur looks good. You can have either Benjamin or Kevin, or if better both of them if you could provide them a warm home. In repaying your kindness they will shower your home with lots of love. Please contact me by email or post here in petfinder if you are interested.",fa0010ce5,1.0,4,Black,Brown,,Tuxedo,Bengal,Kuala Lumpur
1046,2,,3,3.0,1.0,2,2,1,2,1,5,0,41401,d0be391bc05ca863aabb3168aff9d4fc,0,rafa's and kimora's baby. some have been adopted :) the black(male) is with me but currently reserved. thanks to Kak Linlyla for willing to adopt this baby together with Rafa the mummy cat :),f57a5c0ea,5.0,1,Black,Brown,White,Domestic Short Hair,Persian,Kuala Lumpur
1047,2,Pearl,12,2.0,2.0,3,3,3,3,1,1,0,41401,da6c64c056c070bbb5f840d5e233b581,0,"Cat has been adopted by a kind family..hopefully they will take good care of her, and give her all the love she needs.. :)",feff505f1,1.0,2,Black,Brown,White,,,Kuala Lumpur
1048,2,Nemo And Smokey,3,2.0,2.0,2,1,1,1,1,1,200,41401,ae5dc806488ce67798398ef068000d07,0,Hi cats Lover ..... Female kitten for adoption. Breed British Shorthair mix Persian. Diet Iams kitten food and already vaccine. If interest to adopt her pls call or sms at this number Nazir. I only ask RM for those who what to adopt her. Thx U,73a17e201,2.0,1,Black,Brown,White,British Shorthair,Persian,Kuala Lumpur
1049,1,~6 Snow Baby~,1,3.0,2.0,2,3,3,3,1,6,0,41401,b53861ec2c7cf77f8a8008dd9cb98ebf,0,"My friends dogs was gave birth about 1 month ago,the pup mother is a labrador retriver mixed!We are not sure which type of the dogs are the papa,so we find the dog breed that looks like them.There was 6 pups been gave birth at march 4...",e98e609ac,7.0,2,Black,Brown,White,,,Kuala Lumpur
1050,1,Little Shiva,3,1.0,3.0,1,3,1,3,1,1,50,41401,bbfffaee59101e571421f821bbbd723f,0,"Very friendly, active and also can be train as a guard dog..toilet trained..such a wonderfull boy..",89a396d79,2.0,4,Black,Brown,White,,,Kuala Lumpur
1051,1,Poe,15,1.0,2.0,1,1,1,1,2,1,0,41401,7e286bb02b0d47725adf9b39c469fb9c,0,He is very active! He needs a lot of attention and love. Time and patience is required when the future owner adopts him. Has a little bit of a temper issue.,5457a593a,3.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1052,1,Father Day 11 Puppies,1,2.0,2.0,1,1,1,3,1,11,0,41401,dc2fe1050f6811d4877bbbc340fe9d78,0,Looking forever home,12a280806,11.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1053,1,Peanut & The Bunch,2,,2.0,2,1,1,2,1,4,0,41401,8e2207f744c7b5fe18f96aa72ba94ee1,0,"Hi guys! Once again, my friend Sam has rescued more adorable puppies that need a home. He has about adult dogs at home and cannot keep these puppies. These 4 puppies are all female and are 2 months old. They have also received their first vaccination. They are extremely playful, loving and a little shy. They need a real home that will shower them with love and kindness. If you think you can provide one (or more) of these puppies a forever loving family, please contact me or Sam! Here is his number: + Note that Sam needs help with covering vaccination costs (they're not much, don't worry), so bear that in mind (he will give you more details when you call him). Please spread the word! Thanks so much!",f0f9efd52,8.0,3,Black,Brown,,Mixed Breed,Mixed Breed,Kuala Lumpur
1054,1,,2,2.0,2.0,1,2,2,2,1,3,0,41401,3b13557e42bb39f3a75b3a6480a025e7,0,"Found 3 puppies on the street at night on /11, all female. For free adoption [URGENT!]. One black puppy, one black with a bit white at the tip of its tail and chest, another one is brown with some black shades. Felt pity to see these 3 hungry puppies, so I brought them back and keep them temporarily while hoping to see any kind hearted pet lovers to bring them back, and will bring them to SPCA on this coming weekend if not adopted by then. They are about 7 weeks old, just weaned and can eat on their own, and the most importantly, they are adorable. Interested please call/sms me, can collect the puppy around Cheras area. Please help to spread this around even you are not interested in adopting one. Thank you.",392cb224a,6.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1055,1,Puppy 2,4,,2.0,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,Healthy. Adopter bring her to vaccine and deworming. Rescued about 3 weeks.,a120cae65,1.0,2,Black,Brown,,Mixed Breed,Mixed Breed,Kuala Lumpur
1056,1,The Three Amigos,24,3.0,2.0,2,1,1,1,1,3,0,41401,39979ae0f76b3fc311bb7641db7148b5,0,"There Three Amigos are Rafe (black), Clover (brown) and Gowry (white). Rafe is the strong silent type. He is shy mostly but when he is let loose, he really enjoys running in fifth gear with turbo. Clover is a homebody, she likes to spend her time meditating at home. She is a master of camouflage and stealth. You won't know she's there until she wants you to. A true Ninja! Gowry is the firecracker of the group. The class clown who is always teasing and playing with the Rafe and Clover and anyone else who is willing. She is happy go lucky and is full of energy.",f6fac7b56,5.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1057,1,,1,3.0,2.0,2,2,2,2,1,3,0,41401,42d8ff353fbe3e1db8ae40b84974d576,0,"Please help those puppies,give them a home.Please call Uncle Kok if interested .Tel:",8e881542f,1.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1058,1,Emily,2,2.0,2.0,2,2,1,2,1,1,0,41401,cc01e50d23ea89ff0e9e41058571b1f5,0,"We found Emily abandoned near the OUG market. We've already brought her to the vet for deworming, in about another 2 weeks she should be ready for vaccination. She's in very good health, and she's quite a docile puppy. Please contact me if you would like to adopt her as your pet.",e73545fe5,2.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1059,1,8 New Born Puppies !!,1,3.0,,1,2,2,2,1,8,0,41401,78ec79634d350f6850fdd4a335cab431,0,"8 puppies has been delivered at a restaurant by this young stray mama dog,shop owner can't keep them longer ,please contact me at if you are interested in adopting one of these cutie.TQVM!!",87520e2c9,3.0,2,Black,Brown,,,,Kuala Lumpur
1060,1,Puppy Zorro,2,2.0,2.0,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,Puppy Zorro was rescued and then brought to the vet for health check up.. She has been vaccinated and deworm. Very bright little girl and playful but will make some noise when she is hungry,c1db71d88,7.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1061,1,ç´§æ¥ï¼å°èé»è¢«è½¦è¾è¿ä¸åèº«ï¼,0,3.0,1.0,1,3,3,3,3,5,0,41401,1dcae1d6d72c3fa738f5569bf30b27e9,0,五只小型腊肠犬，一只妈妈四只孩子，都好像已经比较大了，能够自由活动，其中一只小黄比较内向，却不了被人快速倒车而辗过下半身，虽然外表看起来可能比较像轻伤……可是怕小狗的肋骨已经折断，希望有热心人士可以尽早帮忙送到兽医处看看，怕来不及治疗！我只可以拿出RM充当交通及兽医费用，然后我只能做到这样了，我的能力也是有限！其他的小狗也希望有热心的人愿意收养，毕竟小狗们在这里附近流浪太危险了！是PARKING场！没有人照顾很可怜！小狗们不懂事！需要人关心照顾！ 我的手机号码：,3948f67d7,10.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1062,1,Puppies For Adoption,48,2.0,2.0,2,3,3,3,1,9,200,41401,3bb20c7572cffac6fb45484e49e2f91d,0,"I have 8 puppies up for adoption. They were born about 2 weeks ago in the jungle on my hill where I live. The mother, whom I call Tippy is very distrustful of humans as I think she was abused quite badly. Tippy has an injury on her front left paw which I can't treat as it has taken me 7 or 8 months to finally get her to take food from my hand. I have to go at her pace in order for her to trust me. I am unable to catch her but I have fed her nearly every day. Her puppies are beginning to open their eyes and will be exploring soon. I will try and take more photos but this is difficult as the LRT depot is being built and there are a lot of workmen in the area and Tippy keeps moving her puppies to keep them safe. She's such a good dog and very good mother.",3dab3050c,3.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1063,1,3 Shih Tzu Mixed Puppy,1,3.0,2.0,2,2,2,2,1,3,0,41401,34d6548d91bc086ba0a1276a34db7aff,0,3 Shih Tzu mixed puppy looking for daddy and mummy to love and caring them and they give all their love in return. Pls bring us home. Black and dark brown is female. Brown color is male. White with brown dot is male.,88f3a5fd6,0.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1064,1,MALE Pup Wants Good Home,3,1.0,2.0,2,1,1,2,1,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,"Abandoned & rescued pups waiting for good home. *MALE *FRIENDLY *3-4 MONTHS PLEASE ADOPT THIS LITTLE BOY,HE DESERVE A GOOD HOME TOO.",032aefa61,2.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1065,1,9 Puppies + 1 Mama Dog,1,3.0,2.0,2,2,2,2,1,10,0,41401,78ec79634d350f6850fdd4a335cab431,0,"We urgently seek help for fosterer who can help us to rescue this 9 innocent pups that was delivered in a market in Old Klang Road. Mama dog is currently feeding her pups, but the hawkers in the market wanted to throw them away in the dustbin if nobody is coming to take them away. Please call Vivienne at if you are able to extend your helping hand! *reimbursement of spaying fee and vaccination fee is imposed on the pups adopted.",91c2edae8,21.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1066,1,,1,3.0,2.0,2,2,2,2,1,3,0,41401,42d8ff353fbe3e1db8ae40b84974d576,0,"Please help those puppies,give them a home,please call Uncle Kok,Tel: if interested",87ef4d3ca,1.0,1,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1067,1,Haven't Named Them,1,1.0,2.0,1,2,1,2,1,3,0,41401,6705c81378a2c1aad9fa12dda8557045,0,"Three puppies were found by the road side near a workshop behind NSK Selayang. They were five of them but unfortunately two were died, according to those people who are working in the workshop, the mother gave birth under a car but when the car owner was reversing his car(i guess he didn't know they were puppies under his car)he accidentally ran over two poor, unlucky souls. Therefore, i quickly take them back to my home, and hoping can find them a caring home for them. They are about one month old (not very sure). One is brown colour and the other two are mix white, brown and black. They have taken deworming medicine. They are very healthy, playful, obedient and lovely.",187b92014,4.0,3,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1068,1,No Name,2,3.0,1.0,1,3,3,3,2,7,0,41401,bff5a445a0bcf1257040693e9d58a8b1,0,For adoption,0910c13a3,12.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1069,1,"XiaoBai, BiBi, 101",36,3.0,2.0,2,2,2,1,1,3,0,41401,82e9e97e3c6291decf63c6e85ba7162a,0,"Hi, recently i been force to house moving so there got a main problem for me which is my home got keep 5 dogs. Only 2 of them i am able to bring to new home so the other 3 i need to let people adopt them. Here's some information about them:- Dog 1: Xiao Bai Age: 5 years Breed: mongrel Sex: Male Dog 2: BiBi Age: 3 years Breed: mongrel Sex: Female (spayed) Dog 3: Age: mostly 2 years Breed: mongrel Sex: Female (spayed) Free of charge, just promise me that you will treat them good and give them happiness Location is in Kuala Lumpur, Kepong area. Please prepare the transportation, thank you.",bc4b95345,6.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1070,1,Abang & Junior,36,1.0,2.0,3,1,1,1,1,2,250,41401,0281939e9b9226c78bc02be92b86728f,0,"Abang & junior are very lovable dogs, very active..due to some circumstances and financial problems, both need a new forever home...if you happen to be their next forver home, pls whatsapp for details...only for commited adopter and of course a dog lover...",11a30eacf,2.0,4,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1071,1,,1,3.0,2.0,1,3,3,3,1,2,250,41401,b345f5ae8d4940dc5b287139012d1883,0,"2 puppies were found in a box outside of 7 Eleven in Kuchai Lama. After some contacts, finally place them in a temporary shelter until people come forward to adopt them. Anyone interested, kindly contact me at. Adoption fee of RM is payable to the shelter which include neutering cost of RM (excluding boarding, blood test, medication) and contribution/donation of RM 50 (for upkeep of dogs in shelter and very much appreciated). Price is negotiable with the person-in-charge.",a39ad6dc7,10.0,2,Black,Brown,White,Mixed Breed,Mixed Breed,Kuala Lumpur
1072,1,Muffy,4,2.0,2.0,2,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Muffy likes to play around as she's still a puppy. She's very tame, friendly and has a good character. Her coat is very unique and soft. Muffy & Buffy are siblings.",6c692e208,8.0,3,Black,Brown,White,Terrier,Mixed Breed,Kuala Lumpur
1073,1,Rotty Boy,2,1.0,2.0,1,1,1,3,1,1,0,41401,6d2a01e9d4c8c4ea0a832cd36c2d0cee,0,little pup,ed81d1da8,2.0,0,Black,Brown,White,Rottweiler,Mixed Breed,Kuala Lumpur
1074,1,Mixed Puppies,4,2.0,2.0,1,3,1,3,1,4,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,these pups belong to someone who's dog accidently mated. The mother dog has been spayed so puppies are looking for a home now. Mother dog is a spitz and father of pups is a mongrel. so these pups will be somewhere below knee height. 2 of the pups has medium length coated (Full black and black & tan). 2 is of short coat(black and brown),e4e5ea1d2,5.0,3,Black,Brown,White,Spitz,Mixed Breed,Kuala Lumpur
1075,1,2 Lucky Puppies,1,2.0,2.0,1,1,1,2,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"These 2 puppies are indeed lucky. They and their 3 other now deceased siblings were notified to us by a NST reporter covering a story in a demolished housing area in Jinjang. This litter of pups & their mum were abandoned when their owner moved out. Not only were they hungry & thirsty; they were covered with red ants all over their tiny bodies.One pup was dead by the time our Photographer cum volunteer arrived. FeiLing quickly brought the remaining 4 straight to one of our supporting veterinary clinics.Inspite of their pain,their hunger took over.Even the weakest ate but it died within hours. The third died the next morning. These two are indeed the lucky ones. We hope you could complete their salvation by giving them a home.They have strengthened and eat like tiny foals;forever playful and are most happy when showered with love. Infact, from their looks & behaviour, I would describe them as Malaysian Jack Russell.",59d42b6bb,9.0,3,Black,Brown,White,Jack Russell Terrier,Mixed Breed,Kuala Lumpur
1076,1,Mixed Breed Puppies,2,3.0,2.0,1,2,2,2,1,3,0,41401,43369c3b14526482da1edfad9d72ee4b,0,"Rescued 7 stray puppies from DBKL. Looking for experienced dog-loving owners who are willing to adopt any of these puppies. Desperately trying to rehome them as soon as possible bfore the local authority comes to get them again. Adoption fee( negotiable) for medical bill of the puppies' injury. 2 male 1female Location: Jalan Kuchai Lama If interest, Please leave your contact number below and we will get back to you asap.",5a17ff971,3.0,2,Black,Brown,White,,,Kuala Lumpur
1077,1,Fifi,10,2.0,2.0,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Fifi is a cute Dachshund Mix with slightly short legs and skiny coat. She loves to play with people and chase cats. She has good behaviour, very friendly and is a good guard dog.",afaadb62f,5.0,2,Black,Brown,White,Dachshund,Mixed Breed,Kuala Lumpur
1078,1,Lilo,2,2.0,2.0,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"playful, active and healthy",2e4eb9198,7.0,2,Black,Brown,White,Dalmatian,Mixed Breed,Kuala Lumpur
1079,1,Panda Pups,3,3.0,2.0,1,3,3,2,1,4,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"4 pups, mixed breed. looking for good homes. please call. based in kepong. Adopter Must spay later.",d46a58371,2.0,1,Black,Brown,White,Shar Pei,Dalmatian,Kuala Lumpur
1080,1,Ping Ping,3,2.0,2.0,2,2,1,1,1,1,150,41401,21bc494242cec7d5167c57647a676dec,0,Ping Ping was adopted from Cerz...She is a mix of husky and terrier but i dont know how to list her breed from the profile. More details can be found under the 'Adopted' section.,eb102e06d,3.0,0,Black,Brown,White,Husky,Terrier,Kuala Lumpur
1081,1,6 Fluffy Puppies,2,3.0,2.0,2,2,2,2,1,6,0,41401,cd431467a017d5bce5f42daa746d7d08,0,"6 super cute 1.5 months old fluffy puppies. 3 males, 3 females. Please call Jean .",53cd96ef8,1.0,1,Black,Brown,White,Belgian Shepherd Dog Sheepdog,Collie,Kuala Lumpur
1082,1,Lovely Year-old + 5 Month Dogs,19,3.0,2.0,1,3,3,3,1,3,0,41401,4237e69a31e765199d0b163942031864,0,"Found these two sweet dogs chained to a flimsy wooden shelter. Their owner does not love them nor appropriately care for them. The are always chained and get tangled up to a point where they cannot move. They are very friendly and sweet dogs and bonding with other people and dogs should come easily, as it did with me. Very energetic, intelligent (more so than my purebreed) and friendly with children and people. They will be easy to train but are very social and need to be around people or dogs alot. I hardly bark and only do so when they see something exciting. There are many rats, strays, reckless drivers around and I greatly fear for their health and safety if they are not adopted soon.",764837930,16.0,4,Black,Brown,White,Mixed Breed,Doberman Pinscher,Kuala Lumpur
1083,1,Baby / Bubbles,2,1.0,1.0,1,1,3,2,1,1,0,41401,d2ec92fbdbf1e452b57cd25b3d51bc72,0,3 month-old male puppy for adoption. a cross between two pure breeds (Labrador & Jack Russel). Had all his shots/ vaccination.Has tan & black fur. Serious pet lovers only. Looking for a good home for him as we can't keep him. Ty ♥,1e62e6022,5.0,1,Black,Brown,White,Labrador Retriever,Jack Russell Terrier,Kuala Lumpur
1084,1,BUTTER Looking For New Owner,2,2.0,1.0,2,1,1,2,1,1,0,41401,665ab7b14ea2ccfb5679791b73b0c221,0,My fren's dogs (terrier and beagle) gave birth to 9 puppies. With the existing 3 dogs she have at home she cant take care of all the dogs so i fostered this puppy since it was 1 mth old. It has been trained to wee n poo on newspapers and wee wee pads although sometimes she goes out of the corner and sometimes other places.So further training is required. She has been given 1st n 2nd vaccination (18th june .) 3rd vaccination is due on 18th July . DOB 7th April Sometimes she sleeps for hours .. sometimes she runs around playing with her toys. Sometimes she comes to you hoping u would play fetch with her. She is a very adorable puppy Right now she is teething so she might be biting a lot . Just tell her NO sternly on t hings she cannot bite n she will sorta understand coz thats what i do but further training would be required Give her her dog toys to bite. Looking for pet lovers who are willing to adopt her n treat her well. Kindly contact me if u are interested.,9945b5ac5,4.0,2,Black,Brown,White,Terrier,Beagle,Kuala Lumpur
1085,1,Short Toe,3,2.0,2.0,1,2,2,2,1,1,0,41401,9a50c5d66f407a71f04cb6e0ef08c929,1,"Somebody dumped this puppy in a neighbourhood where DBKL comes daily to catch stray dogs. She is very docile, gentle, friendly. Desperately need a home ASAP, before DBKL dog catchers get their hands on her. Please adopt, if not please share.",8af959627,7.0,3,Black,Brown,White,Dachshund,Beagle,Kuala Lumpur
1086,1,Jay,84,1.0,2.0,2,1,1,1,1,1,10,41401,2056ffefa76cd5f7a1179ffbfce98b32,0,"Jay is not available currently, thank you. Jay is very loving dog. He loves treats and loves to be pat. His bark is loud that he makes a good guard dog.",e48598033,2.0,2,Black,Brown,White,,,Kuala Lumpur
1087,1,Jack Russell Terier For Adoption!,1,3.0,1.0,2,2,3,3,1,3,0,41401,eaaf22c28570200164914648fdbb9e2e,0,"These are the children of a female Jack Russell Terrier that my aunt rear.They are kind of playful but cute.They are adorable too.I hope that people who like to adopt these angle will treat them well,love it and protect it.Thanks.^^",fa1d3af33,2.0,1,Black,Brown,White,Jack Russell Terrier,Jack Russell Terrier (Parson Russell Terrier),Kuala Lumpur
1088,1,Faith - Husky Mix,24,2.0,2.0,2,3,3,3,1,1,0,41401,8180c2842bebaf1a31ef305f6de35cf0,0,"Special needs: TLC. She is currently underweight, only 15+kg, her ideal weight should be 19kg+ to 20kg. Feed her with better kibbles (not supermarket brand). Please avoid caging or leashing her 24 x 7 at home. She is a dog...not a prisoner. Her hind legs have minor yeast infection but won't transfer to other dog. Bought Malaseb and have to bath her weekly so that the infected area will regrow fur. Applied a tube of Revolution on her to prevent mange, heartworm, ticks, ear mites etc. Trust me, she will shower you with loads of licks. PLEASE SPAY HER, I WILL ARRANGE FOR HER SPAYING APPOINTMENT AND PAY 50% OF THE SPAYING COST *UPDATE 17th Aug: No sign of her owner after sticking flyers at the nearby Petshop / Vet. Try to let her mix with my dog but they can't get along. :( So I can't adopt her. Put her up for adoption now. She is friendly towards any human, prefer to stay outdoor as she love to guard the house, a good and alert guard dog I can say. Will pee and poo near the gate, so it's easy for cleaning. If take care of her nicely (TLC), she will turn into a very beautiful dog. Please give her a chance. *UPDATE 13th Aug: Bring her to another Vet, and she is only 2yrs+ with some minor yeast infection but is not transmittable to another dog, put on Revolution too...need to bath her weekly with Malaseb 9th Aug: Found a dog wondering at Taman Connaught housing area this morning...with a choke chain collar... Ran into a guarded area but lucky the guard is good enough allow me to go in and catch her...lure her with treats...but she ran away and are afraid of me...after few attempts...she walked to me and eat the treats...then I manage to catch her and bring her to vet...Vet say besides her paw is hurt and hind leg skin got some problem...she is all fine...as per Vet, she is a Husky mix (single coat) and is around 2yrs old I frontline-d her and currently it's with me...and will bath her 2 days later to clean her up... If you are her owner...PLEASE CONTACT ME...do not abandon your own pets...we have everything but to them...we are their everything",390c45d0c,5.0,2,Black,Brown,White,Mixed Breed,Siberian Husky,Kuala Lumpur
1089,1,Sabee,64,2.0,2.0,2,2,1,2,1,1,0,41401,24f239cdc75b79211d9343020396b521,0,"Sabee is a very active doggie. She used to stay indoor and having dog food. Every 3 to 6 month will attend for grooming. She is medium size and about 10KG. Don't ever think that she is mini size or toy dog. She is very sensitive to door bell, when owner and family come back, she will keep on barking. She like to play the toy ball very much and it would be the only toy she have. She afraid of thunder storm and fire cracker very much. She will looking for some place to hide like under the bed or table. She prefer chinese family. She need a very caring and lovely owner, would you be that for her?",b2b9c5176,3.0,3,Black,Brown,White,Mixed Breed,Poodle,Kuala Lumpur
1090,2,Tabatha,4,2.0,2.0,1,2,1,2,1,1,0,41401,13b3c0d8590208d6e60e7118bc3b98d1,0,"Tabatha was rescued along with 7 other kittens after someone rounded them up and threw them away in a box by the roadside. They were rescued by a jogger and other passersby and are now in the care of a few fosterers. Tabatha was seriously ill but has fully recovered. She's a survivor. She has a beautiful calico coat, long elegant tail, and big, green eyes. Tabatha is an inquisitive and intelligent kitten. Her curious nature makes her a mischievous tyke. She likes to follow people around and get involved with whatever they are doing. She loves playing with other cats and even cautiously hangs out with dogs. She is always running around, playing with toys and entertaining herself. She is quite vocal and very affectionate. Tabatha loves company and she would be terrific in a home with other cats or kittens and people who have time to spend with her. Adoption Procedure: - We'll have a chat and see if you and Tabatha are suitable for each other. - Successful adopter will then have to meet us at my vet in order to get the little tyke vaccinated. Then your new family member is yours to take home and love forever. - Cost of vaccinations and neutering to be borne by adopter. I am an independent rescuer/fosterer. My funds are extremely limited. - I do appreciate photos after a successful adoption! Vaccinations and neutering/spaying at 6 months of age are compulsory for adoption. There are already too many stray homeless animals starving and suffering in the streets.. Please don't breed. When you want more pets, you can always ADOPT from a shelter. No cage confinement please, except in incidences of illness or injury. Tabatha is very sociable, playful, fun-loving, and energetic. Confining her in a small space would make her very unhappy. Interested parties may text or email me. A brief introduction of yourself and your experience with cats is greatly appreciated.",63d254530,22.0,3,Black,Brown,White,Domestic Short Hair,Calico,Kuala Lumpur
1091,2,Kittens,1,3.0,1.0,2,2,2,2,1,5,0,41401,a1124019c268e880a6fae5ecce2b9e99,0,We adopted a stray mother cat in our apartment area that going to draw by management if no one to adopt her because too many stray cats around. She just gave birth last month and we hope we can seek for someone who cares and loves the kittens and can provide them a warm and lovely home to them. Thanks.,d815333bb,20.0,4,Black,Brown,White,Calico,Calico,Kuala Lumpur
